FILE | Lines % | Branches % | Functions % | VERDICT
server/src/api/routes/v1/health.ts | - | - | - | MISSING
server/src/api/routes/v1/home-location.ts | - | - | - | MISSING
server/src/api/routes/v1/kepler.ts | - | - | - | MISSING
server/src/api/routes/v1/keplerHelpers.ts | - | - | - | MISSING
server/src/api/routes/v1/location-markers.ts | - | - | - | MISSING
server/src/api/routes/v1/ml.ts | - | - | - | MISSING
server/src/api/routes/v1/mobileIngest.ts | - | - | - | MISSING
server/src/api/routes/v1/network-agencies.ts | - | - | - | MISSING
server/src/api/routes/v1/network-tags.ts | - | - | - | MISSING
server/src/api/routes/v1/network-tags/index.ts | - | - | - | MISSING
server/src/api/routes/v1/network-tags/listTags.ts | - | - | - | MISSING
server/src/api/routes/v1/network-tags/manageTags.ts | - | - | - | MISSING
server/src/api/routes/v1/networks.ts | - | - | - | MISSING
server/src/api/routes/v1/networks/index.ts | - | - | - | MISSING
server/src/api/routes/v1/networks/list.ts | - | - | - | MISSING
server/src/api/routes/v1/networks/manufacturer.ts | - | - | - | MISSING
server/src/api/routes/v1/networks/notes.ts | - | - | - | MISSING
server/src/api/routes/v1/networks/observations.ts | - | - | - | MISSING
server/src/api/routes/v1/networks/search.ts | - | - | - | MISSING
server/src/api/routes/v1/networks/tags.ts | - | - | - | MISSING
server/src/api/routes/v1/settings.ts | - | - | - | MISSING
server/src/api/routes/v1/settingsHelpers.ts | - | - | - | MISSING
server/src/api/routes/v1/settingsMultiSecretRoutes.ts | - | - | - | MISSING
server/src/api/routes/v1/settingsSecretRoutes.ts | - | - | - | MISSING
server/src/api/routes/v1/threat-report.ts | - | - | - | MISSING
server/src/api/routes/v1/threats.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/database.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/detail.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/index.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/live.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/observations.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/search.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/stats.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/status.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/utils.ts | - | - | - | MISSING
server/src/api/routes/v1/wigle/validation.ts | - | - | - | MISSING
server/src/api/routes/v2/filtered.ts | - | - | - | MISSING
server/src/api/routes/v2/filteredHandlers.ts | - | - | - | MISSING
server/src/api/routes/v2/filteredHelpers.ts | - | - | - | MISSING
server/src/api/routes/v2/networks.ts | - | - | - | MISSING
server/src/api/routes/v2/threats.ts | - | - | - | MISSING
server/src/config/container.ts | - | - | - | MISSING
server/src/config/database.ts | - | - | - | MISSING
server/src/config/loadEnv.ts | - | - | - | MISSING
server/src/config/routeConfig.ts | - | - | - | MISSING
server/src/core/initialization/appInit.ts | - | - | - | MISSING
server/src/core/initialization/backgroundJobsInit.ts | - | - | - | MISSING
server/src/core/initialization/credentialsInit.ts | - | - | - | MISSING
server/src/core/initialization/dashboardInit.ts | - | - | - | MISSING
server/src/core/initialization/databaseInit.ts | - | - | - | MISSING
server/src/core/initialization/errorHandlingInit.ts | - | - | - | MISSING
server/src/core/initialization/middlewareInit.ts | - | - | - | MISSING
server/src/core/initialization/routesInit.ts | - | - | - | MISSING
server/src/db/migrations/create_federal_courthouses.sql | - | - | - | MISSING
server/src/errors/AppError.ts | - | - | - | MISSING
server/src/errors/errorHandler.ts | - | - | - | MISSING
server/src/logging/logger.ts | - | - | - | MISSING
server/src/middleware/authMiddleware.ts | - | - | - | MISSING
server/src/middleware/cacheMiddleware.ts | - | - | - | MISSING
server/src/middleware/commonMiddleware.ts | - | - | - | MISSING
server/src/middleware/httpsRedirect.ts | - | - | - | MISSING
server/src/middleware/requestId.ts | - | - | - | MISSING
server/src/middleware/securityHeaders.ts | - | - | - | MISSING
server/src/middleware/spaFallback.ts | - | - | - | MISSING
server/src/middleware/staticAssets.ts | - | - | - | MISSING
server/src/repositories/adminNetworkMediaRepository.ts | - | - | - | MISSING
server/src/repositories/adminNetworkTagOuiRepository.ts | - | - | - | MISSING
server/src/repositories/adminNetworkTagRepository.ts | - | - | - | MISSING
server/src/repositories/agencyRepository.ts | - | - | - | MISSING
server/src/repositories/baseRepository.ts | - | - | - | MISSING
server/src/repositories/courthouseRepository.ts | - | - | - | MISSING
server/src/repositories/jobRunRepository.ts | - | - | - | MISSING
server/src/repositories/networkRepository.ts | - | - | - | MISSING
server/src/repositories/threatRepository.ts | - | - | - | MISSING
server/src/repositories/wiglePersistenceRepository.ts | - | - | - | MISSING
server/src/repositories/wigleQueriesRepository.ts | - | - | - | MISSING
server/src/services/admin/adminHelpers.ts | - | - | - | MISSING
server/src/services/admin/importService.ts | - | - | - | MISSING
server/src/services/filterQueryBuilder/spatialHelpers.ts | - | - | - | MISSING
server/src/services/geocoding/cacheDatabase.ts | - | - | - | MISSING
server/src/services/geocoding/cacheStats.ts | - | - | - | MISSING
server/src/services/geocoding/cacheUtils.ts | - | - | - | MISSING
server/src/services/wigle/api.ts | - | - | - | MISSING
server/src/services/wigle/database.ts | - | - | - | MISSING
server/src/services/wigle/detail.ts | - | - | - | MISSING
server/src/services/wigle/persistence.ts | - | - | - | MISSING
server/src/services/wigle/shared.ts | - | - | - | MISSING
server/src/types/express.d.ts | - | - | - | MISSING
server/src/types/ml-logistic-regression.d.ts | - | - | - | MISSING
server/src/utils/asyncHandler.ts | - | - | - | MISSING
server/src/utils/databaseSetup.ts | - | - | - | MISSING
server/src/utils/envFlag.ts | - | - | - | MISSING
server/src/utils/envSanitizer.ts | - | - | - | MISSING
server/src/utils/escapeSQL.ts | - | - | - | MISSING
server/src/utils/frequencyUtils.ts | - | - | - | MISSING
server/src/utils/networkSqlExpressions.ts | - | - | - | MISSING
server/src/utils/queryPerformanceTracker.ts | - | - | - | MISSING
server/src/utils/routeMounts.ts | - | - | - | MISSING
server/src/utils/safeJsonParse.ts | - | - | - | MISSING
server/src/utils/securityLabelValidator.ts | - | - | - | MISSING
server/src/utils/serverConfig.ts | - | - | - | MISSING
server/src/utils/serverDependencies.ts | - | - | - | MISSING
server/src/utils/serverLifecycle.ts | - | - | - | MISSING
server/src/utils/serverStartup.ts | - | - | - | MISSING
server/src/utils/shutdownHandlers.ts | - | - | - | MISSING
server/src/utils/staticSetup.ts | - | - | - | MISSING
server/src/utils/validateSecrets.ts | - | - | - | MISSING
server/src/utils/validators.ts | - | - | - | MISSING
server/src/validation/middleware.ts | - | - | - | MISSING
server/src/validation/parameterParsers.ts | - | - | - | MISSING
server/src/validation/schemas.ts | - | - | - | MISSING
server/src/validation/schemas/commonSchemas.ts | - | - | - | MISSING
server/src/validation/schemas/complexValidators.ts | - | - | - | MISSING
server/src/validation/schemas/geospatialSchemas.ts | - | - | - | MISSING
server/src/validation/schemas/networkSchemas.ts | - | - | - | MISSING
server/src/validation/schemas/temporalSchemas.ts | - | - | - | MISSING
server/src/websocket/ssmTerminal.ts | - | - | - | MISSING
server/src/services/adminDbService.ts | 46.15% | 37.2% | 20% | UNCOVERED
server/src/services/adminSiblingService.ts | 25% | 0% | 0% | UNCOVERED
server/src/services/backgroundJobsService.ts | 67.56% | 54% | 36.36% | UNCOVERED
server/src/services/bedrockService.ts | 12.12% | 0% | 0% | UNCOVERED
server/src/services/exportService.ts | 42.1% | 38.88% | 41.66% | UNCOVERED
server/src/services/externalServiceHandler.ts | 20% | 0% | 0% | UNCOVERED
server/src/services/featureFlagService.ts | 35.48% | 42.85% | 12.5% | UNCOVERED
server/src/services/filteredAnalyticsService.ts | 16.66% | 0% | 0% | UNCOVERED
server/src/services/filterQueryBuilder/modules/AnalyticsModule.ts | 100% | 0% | 100% | UNCOVERED
server/src/services/filterQueryBuilder/modules/networkFastPathPredicateTypes.ts | 0% | 100% | 100% | UNCOVERED
server/src/services/filterQueryBuilder/NetworkWhereBuildContext.ts | 0% | 100% | 100% | UNCOVERED
server/src/services/filterQueryBuilder/types.ts | 0% | 100% | 100% | UNCOVERED
server/src/services/geocoding/types.ts | 0% | 100% | 100% | UNCOVERED
server/src/services/networking/types.ts | 0% | 100% | 100% | UNCOVERED
server/src/services/pgadminService.ts | 100% | 100% | 0% | UNCOVERED
server/src/services/threatScoring.types.ts | 0% | 100% | 100% | UNCOVERED
server/src/services/adminImportHistoryService.ts | 87.17% | 57.14% | 100% | PARTIAL
server/src/services/adminOrphanNetworksService.ts | 92.78% | 75.75% | 100% | PARTIAL
server/src/services/awsService.ts | 80.48% | 55% | 100% | PARTIAL
server/src/services/backupService.ts | 89.66% | 76.98% | 88.23% | PARTIAL
server/src/services/cacheService.ts | 77.5% | 68% | 87.5% | PARTIAL
server/src/services/dashboardService.ts | 100% | 66.66% | 100% | PARTIAL
server/src/services/explorerQueries.ts | 100% | 64.28% | 100% | PARTIAL
server/src/services/filterQueryBuilder/index.ts | 94.73% | 66.66% | 88.88% | PARTIAL
server/src/services/filterQueryBuilder/modules/networkNoFilterBuilder.ts | 95% | 66.66% | 100% | PARTIAL
server/src/services/filterQueryBuilder/networkWhereBuilder.ts | 92.85% | 79.83% | 100% | PARTIAL
server/src/services/geocoding/cacheStore.ts | 100% | 76.05% | 100% | PARTIAL
server/src/services/geocoding/daemonRuntime.ts | 79.79% | 73.68% | 90.9% | PARTIAL
server/src/services/geocoding/jobState.ts | 100% | 76.92% | 100% | PARTIAL
server/src/services/geocoding/mapbox.ts | 97.82% | 75.4% | 100% | PARTIAL
server/src/services/geocodingCacheService.ts | 65.82% | 43.01% | 47.05% | PARTIAL
server/src/services/keplerService.ts | 100% | 75% | 100% | PARTIAL
server/src/services/ml/repository.ts | 82.85% | 70.83% | 81.81% | PARTIAL
server/src/services/mobileIngestService.ts | 89.28% | 73.62% | 75% | PARTIAL
server/src/services/networkService.ts | 78.57% | 50% | 100% | PARTIAL
server/src/services/secretsManager.ts | 88.88% | 78.65% | 100% | PARTIAL
server/src/services/threatScoringService.ts | 97.14% | 75.92% | 92.3% | PARTIAL
server/src/services/wigleAuditLogger.ts | 82.35% | 74.35% | 70% | PARTIAL
server/src/services/wigleBulkPolicy.ts | 50% | 50% | 100% | PARTIAL
server/src/services/wigleEnrichmentService.ts | 60.86% | 55.19% | 65.21% | PARTIAL
server/src/services/wigleImportRunService.ts | 96.55% | 79.86% | 83.33% | PARTIAL
server/src/services/wigleService.ts | 69.49% | 54.54% | 68.42% | PARTIAL
server/src/services/admin/dataQualityAdminService.ts | 100% | 100% | 100% | COVERED
server/src/services/admin/importExportAdminService.ts | 100% | 100% | 100% | COVERED
server/src/services/admin/networkNotesAdminService.ts | 100% | 100% | 100% | COVERED
server/src/services/admin/networkTagCore.ts | 100% | 87.5% | 100% | COVERED
server/src/services/admin/networkTagOui.ts | 100% | 87.5% | 100% | COVERED
server/src/services/admin/networkTagsAdminService.ts | 100% | 93.33% | 100% | COVERED
server/src/services/admin/settingsAdminService.ts | 100% | 100% | 100% | COVERED
server/src/services/admin/siblingDetectionAdminService.ts | 98.07% | 88% | 100% | COVERED
server/src/services/admin/siblingDetectionQueries.ts | 100% | 100% | 100% | COVERED
server/src/services/admin/siblingDetectionState.ts | 100% | 81.81% | 100% | COVERED
server/src/services/adminDbStatsService.ts | 100% | 100% | 100% | COVERED
server/src/services/adminMaintenanceService.ts | 100% | 100% | 100% | COVERED
server/src/services/adminNetworkMediaService.ts | 100% | 100% | 100% | COVERED
server/src/services/adminNetworkTagsService.ts | 100% | 100% | 100% | COVERED
server/src/services/adminSettingsService.ts | 100% | 100% | 100% | COVERED
server/src/services/adminUsersService.ts | 100% | 92.85% | 100% | COVERED
server/src/services/agencyService.ts | 100% | 100% | 100% | COVERED
server/src/services/aiInsightsService.ts | 100% | 80% | 100% | COVERED
server/src/services/analytics/coreAnalytics.ts | 100% | 100% | 100% | COVERED
server/src/services/analytics/helpers.ts | 96.55% | 96.29% | 100% | COVERED
server/src/services/analytics/index.ts | 100% | 100% | 100% | COVERED
server/src/services/analytics/networkAnalytics.ts | 100% | 94.73% | 100% | COVERED
server/src/services/analytics/threatAnalytics.ts | 100% | 100% | 100% | COVERED
server/src/services/analyticsService.ts | 100% | 100% | 100% | COVERED
server/src/services/authQueries.ts | 100% | 100% | 100% | COVERED
server/src/services/authService.ts | 98.76% | 95.23% | 100% | COVERED
server/src/services/authWrites.ts | 100% | 94.73% | 100% | COVERED
server/src/services/backgroundJobs/config.ts | 100% | 83.33% | 100% | COVERED
server/src/services/backgroundJobs/mlBehavioralScoring.ts | 100% | 100% | 100% | COVERED
server/src/services/backgroundJobs/mvRefresh.ts | 100% | 100% | 100% | COVERED
server/src/services/backgroundJobs/runners.ts | 95.08% | 90.24% | 83.33% | COVERED
server/src/services/backgroundJobs/settings.ts | 100% | 100% | 100% | COVERED
server/src/services/backup/awsCli.ts | 100% | 86.95% | 100% | COVERED
server/src/services/backup/backupUtils.ts | 100% | 96.77% | 100% | COVERED
server/src/services/courthouseService.ts | 100% | 100% | 100% | COVERED
server/src/services/dataQualityFilters.ts | 100% | 100% | 100% | COVERED
server/src/services/explorerService.ts | 100% | 100% | 100% | COVERED
server/src/services/explorerSorting.ts | 100% | 91.66% | 100% | COVERED
server/src/services/filterQueryBuilder/builders/GeospatialQueryBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/builders/NetworkListQueryBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/builders/NetworkOnlyQueryBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/constants.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/engagementPredicates.ts | 100% | 90.47% | 100% | COVERED
server/src/services/filterQueryBuilder/FilterBuildContext.ts | 97.05% | 89.79% | 100% | COVERED
server/src/services/filterQueryBuilder/FilterPredicateBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/analyticsQueryBuilders.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/analyticsQueryContext.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/GeospatialModule.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/geospatialQueryBuilders.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/geospatialQueryContext.ts | 100% | 87.5% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/networkFastPathBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/networkFastPathCountBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/networkFastPathIdentityPredicates.ts | 100% | 87.5% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/networkFastPathListBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/networkFastPathPredicates.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/networkFastPathSecurityPredicates.ts | 95.38% | 86.04% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/networkFastPathSupplementalPredicates.ts | 100% | 94.76% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/networkMetricsBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/NetworkModule.ts | 93.33% | 84.21% | 86.66% | COVERED
server/src/services/filterQueryBuilder/modules/networkPredicateAdapters.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/networkSlowPathBuilder.ts | 100% | 86.36% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/observationFilterBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/observationIdentityPredicates.ts | 100% | 90% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/ObservationModule.ts | 93.33% | 92.85% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/observationSecurityTemporalPredicates.ts | 100% | 91.78% | 100% | COVERED
server/src/services/filterQueryBuilder/modules/observationSpatialQualityPredicates.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/normalizers.ts | 97.79% | 92.78% | 100% | COVERED
server/src/services/filterQueryBuilder/QueryState.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/radioPredicates.ts | 96.92% | 94.73% | 100% | COVERED
server/src/services/filterQueryBuilder/SchemaCompat.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/sqlExpressions.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/SqlFragmentLibrary.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/threatCategoryLevels.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/universalFilterQueryBuilder.ts | 100% | 100% | 100% | COVERED
server/src/services/filterQueryBuilder/validators.ts | 85.71% | 92.15% | 100% | COVERED
server/src/services/geocoding/daemonState.ts | 100% | 95.45% | 100% | COVERED
server/src/services/geocoding/providerRuntime.ts | 100% | 92% | 100% | COVERED
server/src/services/geocoding/providers.ts | 100% | 94.01% | 100% | COVERED
server/src/services/homeLocationService.ts | 100% | 100% | 100% | COVERED
server/src/services/miscService.ts | 100% | 100% | 100% | COVERED
server/src/services/ml/modelScoring.ts | 96.77% | 95% | 100% | COVERED
server/src/services/ml/scoringService.ts | 100% | 94.44% | 100% | COVERED
server/src/services/ml/trainer.ts | 97.67% | 91.89% | 100% | COVERED
server/src/services/mlTrainingLock.ts | 100% | 100% | 100% | COVERED
server/src/services/networking/filterBuilders.ts | 100% | 100% | 100% | COVERED
server/src/services/networking/filterBuilders/locationFilters.ts | 100% | 100% | 100% | COVERED
server/src/services/networking/filterBuilders/securityRadioFilters.ts | 100% | 91.66% | 100% | COVERED
server/src/services/networking/filterBuilders/textRangeFilters.ts | 100% | 94.28% | 100% | COVERED
server/src/services/networking/homeLocation.ts | 100% | 100% | 100% | COVERED
server/src/services/networking/queryParts.ts | 100% | 100% | 100% | COVERED
server/src/services/networking/querySchema.ts | 100% | 100% | 100% | COVERED
server/src/services/networking/queryState.ts | 100% | 100% | 100% | COVERED
server/src/services/networking/repository.ts | 100% | 93.75% | 100% | COVERED
server/src/services/networking/sorting.ts | 97.67% | 80% | 90% | COVERED
server/src/services/networking/sql.ts | 100% | 100% | 100% | COVERED
server/src/services/networkListService.ts | 100% | 100% | 100% | COVERED
server/src/services/networkTagService.ts | 100% | 100% | 100% | COVERED
server/src/services/observationService.ts | 100% | 100% | 100% | COVERED
server/src/services/ouiGroupingService.ts | 100% | 90.38% | 100% | COVERED
server/src/services/pgadmin/control.ts | 100% | 96% | 100% | COVERED
server/src/services/pgadmin/runtime.ts | 96.8% | 88.57% | 93.33% | COVERED
server/src/services/reports/threatReportRenderers.ts | 100% | 96.15% | 100% | COVERED
server/src/services/reports/threatReportUtils.ts | 100% | 100% | 100% | COVERED
server/src/services/threatReportService.ts | 97.77% | 80.39% | 90.9% | COVERED
server/src/services/v2Queries.ts | 100% | 100% | 100% | COVERED
server/src/services/v2Service.ts | 92.98% | 85.93% | 100% | COVERED
server/src/services/wigleClient.ts | 94.02% | 81.08% | 100% | COVERED
server/src/services/wigleImport/pageProcessor.ts | 95.45% | 100% | 100% | COVERED
server/src/services/wigleImport/params.ts | 97.43% | 92.53% | 100% | COVERED
server/src/services/wigleImport/runRepository.ts | 99.17% | 92.85% | 100% | COVERED
server/src/services/wigleImport/serialization.ts | 100% | 97.29% | 100% | COVERED
server/src/services/wigleImportService.ts | 100% | 100% | 100% | COVERED
server/src/services/wigleRequestLedger.ts | 100% | 94.11% | 100% | COVERED
server/src/services/wigleRequestUtils.ts | 100% | 93.54% | 100% | COVERED
server/src/services/wigleSearchApiService.ts | 89.28% | 81.81% | 100% | COVERED
server/src/services/wigleSearchCache.ts | 100% | 100% | 100% | COVERED
